j,jL,c,cL,em,emL,p,pL,ds,dsL
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/CAIntegratedWaterFlowModel%28IWFM%29,CA Integrated Water Flow Model (IWFM)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/CAValidatedWaterLossReporting,CA Validated Water Loss Reporting
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/Cal-SIMETAWUnitValues,Cal-SIMETAW Unit Values
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaAgriculturalLandAndWaterUseEstimates,California Agricultural Land and Water Use Estimates
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaCentralValleySimulation%28C2VSim%29,California Central Valley Simulation (C2VSim)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaWaterPlanPortfolio,California Water Plan Portfolio
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/CALSIM2,CALSIM2
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MODFLOW-OWHM%3AOneWaterHydrologicFlowModel,MODFLOW-OWHM: One Water Hydrologic Flow Model
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/USBRCentralValleyProjectRefugeWaterDeliveryData,USBR Central Valley Project Refuge Water Delivery Data
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExport-CA,Groundwater Export-CA,http://purl.org/iow/WaterBudgetingFramework/CAIntegratedWaterFlowModel%28IWFM%29,CA Integrated Water Flow Model (IWFM)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExport-CA,Groundwater Export-CA,http://purl.org/iow/WaterBudgetingFramework/Cal-SIMETAWUnitValues,Cal-SIMETAW Unit Values
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExport-CA,Groundwater Export-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaAgriculturalLandAndWaterUseEstimates,California Agricultural Land and Water Use Estimates
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExport-CA,Groundwater Export-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaCentralValleySimulation%28C2VSim%29,California Central Valley Simulation (C2VSim)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExport-CA,Groundwater Export-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaWaterPlanPortfolio,California Water Plan Portfolio
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExport-CA,Groundwater Export-CA,http://purl.org/iow/WaterBudgetingFramework/CALSIM2,CALSIM2
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExport-CA,Groundwater Export-CA,http://purl.org/iow/WaterBudgetingFramework/MODFLOW-OWHM%3AOneWaterHydrologicFlowModel,MODFLOW-OWHM: One Water Hydrologic Flow Model
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/DWRLandUseSurveys,CA DWR Land Use Surveys
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/CAIntegratedWaterFlowModel%28IWFM%29,CA Integrated Water Flow Model (IWFM)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/CAPreviousReports,CA Previous Reports
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/Cal-SIMETAWUnitValues,Cal-SIMETAW Unit Values
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaAgriculturalLandAndWaterUseEstimates,California Agricultural Land and Water Use Estimates
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaCentralValleySimulation%28C2VSim%29,California Central Valley Simulation (C2VSim)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaStateWaterResourcesControlBoard%28SWRCB%29UrbanWaterSupplyStatistics,California State Water Resources Control Board (SWRCB) Urban Water Supply Statistics
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaWaterPlanPortfolio,California Water Plan Portfolio
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaWaterPlanUpdateData,California Water Plan Update Data
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/CALSIM2,CALSIM2
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/CentralValleyHydrologicModel%28CVHM%29,Central Valley Hydrologic Model (CVHM)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/LocalAgencyRecords,Local Agency Records
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/MODFLOW-OWHM%3AOneWaterHydrologicFlowModel,MODFLOW-OWHM: One Water Hydrologic Flow Model
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/PRISM,PRISM
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/SWRCBWaterConservationPortal,SWRCB Water Conservation Portal
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/Unknown,Unknown
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ImportedWater-CA,Imported Water-CA,http://purl.org/iow/WaterBudgetingFramework/CADWRBulletin132%3AManagementOfTheCaliforniaStateWaterProject,CA DWR Bulletin 132: Management of the California State Water Project
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ImportedWater-CA,Imported Water-CA,http://purl.org/iow/WaterBudgetingFramework/CAIntegratedWaterFlowModel%28IWFM%29,CA Integrated Water Flow Model (IWFM)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ImportedWater-CA,Imported Water-CA,http://purl.org/iow/WaterBudgetingFramework/Cal-SIMETAWUnitValues,Cal-SIMETAW Unit Values
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ImportedWater-CA,Imported Water-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaCentralValleySimulation%28C2VSim%29,California Central Valley Simulation (C2VSim)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ImportedWater-CA,Imported Water-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaWaterPlanPortfolio,California Water Plan Portfolio
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ImportedWater-CA,Imported Water-CA,http://purl.org/iow/WaterBudgetingFramework/CALSIM3,CALSIM 3
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ImportedWater-CA,Imported Water-CA,http://purl.org/iow/WaterBudgetingFramework/CALSIM2,CALSIM2
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ImportedWater-CA,Imported Water-CA,http://purl.org/iow/WaterBudgetingFramework/ExistingWaterRightInformationFromStateWaterResourcesControlBoard%28SWRCB%29,Existing Water Right Information from State Water Resources Control Board (SWRCB)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ImportedWater-CA,Imported Water-CA,http://purl.org/iow/WaterBudgetingFramework/MODFLOW-OWHM%3AOneWaterHydrologicFlowModel,MODFLOW-OWHM: One Water Hydrologic Flow Model
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ImportedWater-CA,Imported Water-CA,http://purl.org/iow/WaterBudgetingFramework/PRISM,PRISM
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ImportedWater-CA,Imported Water-CA,http://purl.org/iow/WaterBudgetingFramework/Unknown,Unknown
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ImportedWater-CA,Imported Water-CA,http://purl.org/iow/WaterBudgetingFramework/USBRCentralValleyProjectRefugeWaterDeliveryData,USBR Central Valley Project Refuge Water Delivery Data
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ImportedWater-CA,Imported Water-CA,http://purl.org/iow/WaterBudgetingFramework/USGSSurface-WaterDataForCalifornia,USGS Surface-Water Data for California
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/InflowFromContributingOrTributaryStreams,Inflow from contributing or tributary streams,http://purl.org/iow/WaterBudgetingFramework/Unknown,Unknown
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/ConveyanceSeepage-CA,Conveyance Seepage-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/LakeEvaporation-CA,Lake Evaporation-CA,http://purl.org/iow/WaterBudgetingFramework/CACountyAgriculturalCommissionerCropReports,CA County Agricultural Commissioner Crop Reports
